Date,Open,High,Low,Close,AdjClose,Volume,Name,Brand
23-04-2015,3490,3535.550049,3480,3494.449951,3259.296143,234616,MARUTI.NS,Maruthi
24-04-2015,3486,3565,3434.100098,3541.399902,3303.087158,332449,MARUTI.NS,Maruthi
27-04-2015,3563.199951,3684,3520.199951,3648.399902,3402.886475,1804129,MARUTI.NS,Maruthi
28-04-2015,3664,3838.800049,3660,3822.600098,3565.364014,1129937,MARUTI.NS,Maruthi
29-04-2015,3839,3873,3746.649902,3766.199951,3512.759277,703698,MARUTI.NS,Maruthi
30-04-2015,3760,3793,3709.949951,3725.850098,3475.124512,592304,MARUTI.NS,Maruthi
04-05-2015,3797,3840,3726.75,3757.75,3504.878174,478823,MARUTI.NS,Maruthi
05-05-2015,3753,3805,3736.550049,3793.050049,3537.802734,458196,MARUTI.NS,Maruthi
06-05-2015,3788,3788,3623.550049,3634.550049,3389.968506,430929,MARUTI.NS,Maruthi
07-05-2015,3626,3626,3520,3543.600098,3305.138916,469950,MARUTI.NS,Maruthi
08-05-2015,3561.449951,3620,3561.449951,3610.550049,3367.583984,495595,MARUTI.NS,Maruthi
11-05-2015,3633.899902,3674.399902,3616.149902,3651.699951,3405.9646,288810,MARUTI.NS,Maruthi
12-05-2015,3650,3652.949951,3555,3577.449951,3336.710693,332314,MARUTI.NS,Maruthi
13-05-2015,3620,3632,3544.399902,3604.100098,3361.567627,337505,MARUTI.NS,Maruthi
14-05-2015,3604.949951,3653.5,3552,3646.5,3401.114502,287801,MARUTI.NS,Maruthi
15-05-2015,3640,3684,3626,3671.199951,3424.152344,208258,MARUTI.NS,Maruthi
18-05-2015,3675,3706.399902,3652,3697.600098,3448.775635,183483,MARUTI.NS,Maruthi
19-05-2015,3695,3729.899902,3685,3706.75,3457.309814,175567,MARUTI.NS,Maruthi
20-05-2015,3707.100098,3749.949951,3707,3711.899902,3462.113525,218115,MARUTI.NS,Maruthi
21-05-2015,3711.899902,3729.899902,3691.449951,3698.100098,3449.242188,198709,MARUTI.NS,Maruthi
22-05-2015,3703,3728.800049,3694.600098,3702.550049,3453.392578,135158,MARUTI.NS,Maruthi
25-05-2015,3696.199951,3717,3681,3692.75,3444.252197,81113,MARUTI.NS,Maruthi
26-05-2015,3696,3730,3672,3726.449951,3475.684082,252919,MARUTI.NS,Maruthi
27-05-2015,3700,3750,3699,3721.899902,3471.44043,283565,MARUTI.NS,Maruthi
28-05-2015,3726,3738.949951,3696.050049,3708.899902,3459.31543,317937,MARUTI.NS,Maruthi
29-05-2015,3720,3788.949951,3693.050049,3785.699951,3530.946777,432656,MARUTI.NS,Maruthi
01-06-2015,3785.899902,3898.949951,3774.399902,3882.850098,3621.559814,571376,MARUTI.NS,Maruthi
02-06-2015,3880,3887.300049,3815.050049,3831.399902,3573.571533,329350,MARUTI.NS,Maruthi
03-06-2015,3805,3820,3752,3777.199951,3523.019287,277700,MARUTI.NS,Maruthi
04-06-2015,3799,3813,3747,3772.050049,3518.215576,193996,MARUTI.NS,Maruthi
05-06-2015,3769,3799.899902,3751,3759.449951,3506.463379,253728,MARUTI.NS,Maruthi
08-06-2015,3786,3804.550049,3716,3723.5,3472.933105,303682,MARUTI.NS,Maruthi
09-06-2015,3710,3726.949951,3675.800049,3692.300049,3443.83252,209963,MARUTI.NS,Maruthi
10-06-2015,3702.949951,3748.899902,3694.149902,3742.550049,3490.700684,239272,MARUTI.NS,Maruthi
11-06-2015,3752.050049,3778.949951,3691.350098,3701.399902,3452.320068,226654,MARUTI.NS,Maruthi
12-06-2015,3701.100098,3755,3695.5,3736.800049,3485.338135,173412,MARUTI.NS,Maruthi
15-06-2015,3737.5,3789.899902,3731,3767.399902,3513.878662,175936,MARUTI.NS,Maruthi
16-06-2015,3767.399902,3810.550049,3744.699951,3789.600098,3534.584717,228783,MARUTI.NS,Maruthi
17-06-2015,3805,3824.899902,3793,3808.75,3552.446045,291820,MARUTI.NS,Maruthi
18-06-2015,3813,3891.949951,3812,3861.100098,3601.273193,232645,MARUTI.NS,Maruthi
19-06-2015,3879,3949.5,3862,3937.350098,3672.39209,309290,MARUTI.NS,Maruthi
22-06-2015,3955.050049,3994.899902,3955.050049,3980.649902,3712.778076,230791,MARUTI.NS,Maruthi
23-06-2015,3982,4028.5,3955.300049,4017.149902,3746.822266,330957,MARUTI.NS,Maruthi
24-06-2015,4024,4035.649902,3987.050049,4009.300049,3739.5,306048,MARUTI.NS,Maruthi
25-06-2015,3984,4043.699951,3983.600098,4031.5,3760.206543,240888,MARUTI.NS,Maruthi
26-06-2015,4026,4077.399902,4006.149902,4069.949951,3796.068604,291925,MARUTI.NS,Maruthi
29-06-2015,4020,4025.75,3961.100098,3993.300049,3724.576904,344044,MARUTI.NS,Maruthi
30-06-2015,3985.25,4060,3985.25,4023.350098,3752.60498,340789,MARUTI.NS,Maruthi
01-07-2015,4034.899902,4089.850098,4026,4031.699951,3760.392578,380963,MARUTI.NS,Maruthi
02-07-2015,4031.5,4049,3981.149902,3993.399902,3724.670166,322025,MARUTI.NS,Maruthi
03-07-2015,3993.399902,4020,3977.100098,3998.899902,3729.800049,279389,MARUTI.NS,Maruthi
06-07-2015,3984.899902,4005,3975.050049,3987.949951,3719.586914,332811,MARUTI.NS,Maruthi
07-07-2015,3989,4003.800049,3955.699951,3972.149902,3704.850342,287981,MARUTI.NS,Maruthi
08-07-2015,3950,3969,3907,3949,3683.258301,252360,MARUTI.NS,Maruthi
09-07-2015,3950,3967.899902,3928.5,3935.649902,3670.806152,128065,MARUTI.NS,Maruthi
10-07-2015,3949.699951,3962,3918.899902,3934.399902,3669.640381,184572,MARUTI.NS,Maruthi
13-07-2015,3958.699951,4040,3940,4035.25,3763.704102,335198,MARUTI.NS,Maruthi
14-07-2015,4049.699951,4058.949951,4020.149902,4050.649902,3778.067627,251002,MARUTI.NS,Maruthi
15-07-2015,4071,4179.950195,4071,4152.149902,3872.737061,551469,MARUTI.NS,Maruthi
16-07-2015,4166,4190,4156,4178.149902,3896.988281,321651,MARUTI.NS,Maruthi
17-07-2015,4186,4228.950195,4164.100098,4193,3910.838379,241023,MARUTI.NS,Maruthi
20-07-2015,4208,4219,4161.100098,4176.049805,3895.028809,207897,MARUTI.NS,Maruthi
21-07-2015,4176.950195,4194.950195,4141.450195,4152.850098,3873.389893,146004,MARUTI.NS,Maruthi
22-07-2015,4139.799805,4199,4134,4191.149902,3909.112793,305466,MARUTI.NS,Maruthi
23-07-2015,4198.899902,4245.5,4193.049805,4234.049805,3949.125732,229845,MARUTI.NS,Maruthi
24-07-2015,4237.950195,4261.899902,4205.399902,4234.200195,3949.266357,226189,MARUTI.NS,Maruthi
27-07-2015,4241.549805,4241.549805,4166.600098,4178.100098,3896.941406,220316,MARUTI.NS,Maruthi
28-07-2015,4207.899902,4242,4151.600098,4196.950195,3914.523193,940179,MARUTI.NS,Maruthi
29-07-2015,4224.899902,4309.5,4171.200195,4273.700195,3986.10791,819323,MARUTI.NS,Maruthi
30-07-2015,4310,4318,4281.049805,4296.450195,4007.326904,294361,MARUTI.NS,Maruthi
31-07-2015,4297,4359,4284.200195,4331.450195,4039.972412,297226,MARUTI.NS,Maruthi
03-08-2015,4380,4439,4380,4427.049805,4129.137695,341893,MARUTI.NS,Maruthi
04-08-2015,4449,4453.950195,4411.450195,4438.799805,4140.097656,313075,MARUTI.NS,Maruthi
05-08-2015,4457,4484,4422.25,4471.649902,4170.736816,198485,MARUTI.NS,Maruthi
06-08-2015,4461,4478.350098,4430.049805,4452.100098,4152.50293,184121,MARUTI.NS,Maruthi
07-08-2015,4450.700195,4468.200195,4430.100098,4452.950195,4153.295898,144268,MARUTI.NS,Maruthi
10-08-2015,4470,4507.950195,4446,4497.149902,4194.520996,241899,MARUTI.NS,Maruthi
11-08-2015,4510,4534,4465.049805,4504.299805,4201.189453,216773,MARUTI.NS,Maruthi
12-08-2015,4504.299805,4504.299805,4504.299805,4504.299805,4201.189453,0,MARUTI.NS,Maruthi
13-08-2015,4477,4522.700195,4430.149902,4492.850098,4190.510742,261773,MARUTI.NS,Maruthi
14-08-2015,4509.5,4589,4490.5,4572.5,4264.800781,181419,MARUTI.NS,Maruthi
17-08-2015,4584.950195,4587,4535.5,4549.799805,4243.62793,157066,MARUTI.NS,Maruthi
18-08-2015,4555,4648,4536,4634,4322.162598,172443,MARUTI.NS,Maruthi
19-08-2015,4627,4687,4605.700195,4671.850098,4357.464844,255128,MARUTI.NS,Maruthi
20-08-2015,4630,4692.399902,4601.25,4634.149902,4322.302734,279387,MARUTI.NS,Maruthi
21-08-2015,4611,4613.850098,4529,4567.350098,4259.99707,310480,MARUTI.NS,Maruthi
24-08-2015,4350,4452.549805,4207.549805,4241.799805,3956.354248,930804,MARUTI.NS,Maruthi
25-08-2015,4299,4369,4062.100098,4199,3916.434814,915511,MARUTI.NS,Maruthi
26-08-2015,4197,4256.399902,4111.399902,4207.049805,3947.445557,612412,MARUTI.NS,Maruthi
27-08-2015,4255,4272.899902,4186,4203.75,3944.349121,795947,MARUTI.NS,Maruthi
28-08-2015,4250,4292,4175,4205.850098,3946.319336,372560,MARUTI.NS,Maruthi
31-08-2015,4199,4233,4142.350098,4167.200195,3910.054199,298281,MARUTI.NS,Maruthi
01-09-2015,4170,4199.450195,4046.199951,4061.449951,3810.829346,605386,MARUTI.NS,Maruthi
02-09-2015,4083,4089.949951,4010,4030,3781.320801,392078,MARUTI.NS,Maruthi
03-09-2015,4059,4162.299805,4040.050049,4143.25,3887.582275,514445,MARUTI.NS,Maruthi
04-09-2015,4137,4139.700195,4051.199951,4063.300049,3812.56543,316141,MARUTI.NS,Maruthi
07-09-2015,4067.899902,4128.5,4045,4069.600098,3818.477051,300049,MARUTI.NS,Maruthi
08-09-2015,4106,4155.850098,4077,4139.299805,3883.875732,292997,MARUTI.NS,Maruthi
09-09-2015,4210,4319,4187.649902,4305.149902,4039.492188,589734,MARUTI.NS,Maruthi
10-09-2015,4255,4317.950195,4225.149902,4301.450195,4036.020508,321362,MARUTI.NS,Maruthi
11-09-2015,4329,4360,4308.600098,4317.75,4051.314453,281728,MARUTI.NS,Maruthi
14-09-2015,4330,4347,4285,4319.5,4052.956543,207396,MARUTI.NS,Maruthi
15-09-2015,4375.5,4419.100098,4320,4325,4058.116699,734807,MARUTI.NS,Maruthi
16-09-2015,4377,4377,4330.100098,4355.600098,4086.828613,418079,MARUTI.NS,Maruthi
18-09-2015,4379.299805,4478.299805,4355.600098,4400.850098,4129.286621,621252,MARUTI.NS,Maruthi
21-09-2015,4397.950195,4509,4387.100098,4490.25,4213.169434,642858,MARUTI.NS,Maruthi
22-09-2015,4508,4519.899902,4440.5,4473.049805,4197.030762,924289,MARUTI.NS,Maruthi
23-09-2015,4459,4523,4413.25,4497.649902,4220.112793,880695,MARUTI.NS,Maruthi
24-09-2015,4499.5,4604,4484.75,4566.649902,4284.855957,1098076,MARUTI.NS,Maruthi
28-09-2015,4570,4615,4516.75,4536.25,4256.331055,684352,MARUTI.NS,Maruthi
29-09-2015,4509.950195,4740,4467,4682.299805,4393.369141,1222175,MARUTI.NS,Maruthi
30-09-2015,4710,4763.450195,4657.549805,4685.600098,4396.46582,835777,MARUTI.NS,Maruthi
01-10-2015,4720,4721.899902,4570,4580.350098,4297.710449,1087189,MARUTI.NS,Maruthi
05-10-2015,4570,4570,4389,4414.049805,4141.671875,1949365,MARUTI.NS,Maruthi
06-10-2015,4449,4449,4338.049805,4354,4085.327393,1159174,MARUTI.NS,Maruthi
07-10-2015,4352.25,4437.899902,4345.049805,4364.5,4095.179199,801302,MARUTI.NS,Maruthi
08-10-2015,4380,4407,4332.200195,4353.75,4085.093018,726218,MARUTI.NS,Maruthi
09-10-2015,4390,4397.200195,4262.75,4276.350098,4012.468994,816648,MARUTI.NS,Maruthi
12-10-2015,4310.899902,4322.649902,4216.5,4231.850098,3970.715088,837794,MARUTI.NS,Maruthi
13-10-2015,4231,4288,4229.149902,4273.850098,4010.123535,605082,MARUTI.NS,Maruthi
14-10-2015,4270.899902,4295.600098,4242,4249.75,3987.510254,656029,MARUTI.NS,Maruthi
15-10-2015,4269.899902,4389.149902,4261,4377.399902,4107.283203,982419,MARUTI.NS,Maruthi
16-10-2015,4410,4461,4381.049805,4447,4172.588867,929525,MARUTI.NS,Maruthi
19-10-2015,4465,4478,4408.100098,4458.950195,4183.800781,594941,MARUTI.NS,Maruthi
20-10-2015,4467.899902,4516.700195,4441.649902,4508.75,4230.52832,675597,MARUTI.NS,Maruthi
21-10-2015,4489,4524.700195,4450,4474.700195,4198.579102,316565,MARUTI.NS,Maruthi
23-10-2015,4500.799805,4508,4371.100098,4380.899902,4110.567383,621558,MARUTI.NS,Maruthi
26-10-2015,4400,4452,4375.799805,4385.149902,4114.555664,535165,MARUTI.NS,Maruthi
27-10-2015,4409,4518,4376.600098,4497,4219.50293,1290318,MARUTI.NS,Maruthi
28-10-2015,4530,4559,4472,4495.200195,4217.814453,989227,MARUTI.NS,Maruthi
29-10-2015,4501.5,4512.549805,4419.25,4439.549805,4165.598633,907407,MARUTI.NS,Maruthi
30-10-2015,4446,4467.899902,4400.100098,4449,4174.464355,738321,MARUTI.NS,Maruthi
02-11-2015,4470,4525.049805,4425.200195,4495.75,4218.330078,603730,MARUTI.NS,Maruthi
03-11-2015,4519.899902,4521.200195,4465.049805,4482.549805,4205.945313,320901,MARUTI.NS,Maruthi
04-11-2015,4487.75,4536.549805,4455.100098,4520.549805,4241.600098,660804,MARUTI.NS,Maruthi
05-11-2015,4518.950195,4555,4496.399902,4526.600098,4247.276855,406256,MARUTI.NS,Maruthi
06-11-2015,4532.950195,4535.350098,4481.049805,4522.799805,4243.711426,361975,MARUTI.NS,Maruthi
09-11-2015,4440,4639,4440,4628.200195,4342.607422,729714,MARUTI.NS,Maruthi
10-11-2015,4649.5,4729.950195,4629.75,4712.700195,4421.892578,909977,MARUTI.NS,Maruthi
13-11-2015,4734.450195,4737.25,4602.399902,4619.799805,4334.726074,983107,MARUTI.NS,Maruthi
16-11-2015,4600,4664,4572.899902,4646.899902,4360.153809,644299,MARUTI.NS,Maruthi
17-11-2015,4645.399902,4676.149902,4618,4632.25,4346.407715,638262,MARUTI.NS,Maruthi
18-11-2015,4634.5,4652,4525,4533.25,4253.516113,725994,MARUTI.NS,Maruthi
19-11-2015,4580.899902,4661.5,4571.049805,4650.350098,4363.389648,1030684,MARUTI.NS,Maruthi
20-11-2015,4666,4766,4631,4737.899902,4445.537598,917455,MARUTI.NS,Maruthi
23-11-2015,4730,4790,4702.350098,4736.25,4443.989258,1034126,MARUTI.NS,Maruthi
24-11-2015,4724.049805,4724.049805,4621,4639.899902,4353.585449,1287988,MARUTI.NS,Maruthi
26-11-2015,4659.950195,4659.950195,4577.950195,4606.549805,4322.292969,1436728,MARUTI.NS,Maruthi
27-11-2015,4680,4680,4556.399902,4580.049805,4297.428711,1231876,MARUTI.NS,Maruthi
30-11-2015,4586,4700,4492.100098,4555,4273.924316,10567769,MARUTI.NS,Maruthi
01-12-2015,4609,4616,4531.350098,4556.200195,4275.049805,1506622,MARUTI.NS,Maruthi
02-12-2015,4600,4627.350098,4556.200195,4618.799805,4333.786621,1123497,MARUTI.NS,Maruthi
03-12-2015,4609,4644.700195,4600.5,4627.049805,4341.52832,567288,MARUTI.NS,Maruthi
04-12-2015,4610,4634,4579.149902,4600.350098,4316.476074,581041,MARUTI.NS,Maruthi
07-12-2015,4622,4640,4558,4564.200195,4282.557129,493623,MARUTI.NS,Maruthi
08-12-2015,4540,4579.799805,4520,4542.549805,4262.242188,577670,MARUTI.NS,Maruthi
09-12-2015,4538.799805,4542,4470,4479.100098,4202.708496,607147,MARUTI.NS,Maruthi
10-12-2015,4495,4519.799805,4406.049805,4498.100098,4220.535645,506406,MARUTI.NS,Maruthi
11-12-2015,4519.75,4528,4412,4480.75,4204.256836,532721,MARUTI.NS,Maruthi
14-12-2015,4478.899902,4590,4471.5,4576.799805,4294.378418,484617,MARUTI.NS,Maruthi
15-12-2015,4605,4634,4563.100098,4620,4334.913574,581111,MARUTI.NS,Maruthi
16-12-2015,4655,4657.149902,4604,4619.399902,4334.350586,357572,MARUTI.NS,Maruthi
17-12-2015,4650,4679,4573.850098,4666.75,4378.77832,443534,MARUTI.NS,Maruthi
18-12-2015,4684.700195,4702,4611.5,4620.450195,4335.335449,682206,MARUTI.NS,Maruthi
21-12-2015,4626.899902,4660,4616.25,4639.100098,4352.834961,274072,MARUTI.NS,Maruthi
22-12-2015,4630,4644.950195,4602.049805,4617.200195,4332.286133,207127,MARUTI.NS,Maruthi
23-12-2015,4635,4656,4620,4634.950195,4348.94043,227939,MARUTI.NS,Maruthi
24-12-2015,4633.25,4634.350098,4586.149902,4598.399902,4314.645996,162732,MARUTI.NS,Maruthi
28-12-2015,4598.399902,4645.950195,4588,4640,4353.679199,272134,MARUTI.NS,Maruthi
29-12-2015,4641.950195,4655.899902,4612.799805,4636.899902,4350.770508,253128,MARUTI.NS,Maruthi
30-12-2015,4637,4642.899902,4575,4587.200195,4304.137695,265170,MARUTI.NS,Maruthi
31-12-2015,4587,4637,4566.299805,4621.950195,4336.743164,422019,MARUTI.NS,Maruthi
01-01-2016,4621,4668,4602.350098,4638.5,4352.271973,243597,MARUTI.NS,Maruthi
04-01-2016,4635,4657,4571.75,4580.649902,4297.991211,405501,MARUTI.NS,Maruthi
05-01-2016,4599.950195,4600.75,4557.25,4566.950195,4285.137207,509285,MARUTI.NS,Maruthi
06-01-2016,4592,4593,4468,4480.799805,4204.303711,593742,MARUTI.NS,Maruthi
07-01-2016,4449.700195,4449.700195,4251.850098,4267.899902,4004.540039,1200069,MARUTI.NS,Maruthi
08-01-2016,4286.299805,4325,4195.799805,4214.75,3954.67041,994652,MARUTI.NS,Maruthi
11-01-2016,4190,4300,4117,4272.399902,4008.762939,865799,MARUTI.NS,Maruthi
12-01-2016,4310,4324.799805,4260,4269,4005.572266,481142,MARUTI.NS,Maruthi
13-01-2016,4298,4310,4221.350098,4291.25,4026.449707,431206,MARUTI.NS,Maruthi
14-01-2016,4239,4289,4212.700195,4248.25,3986.103271,402026,MARUTI.NS,Maruthi
15-01-2016,4265,4340,4254,4273.350098,4009.654541,592183,MARUTI.NS,Maruthi
18-01-2016,4279,4289.25,4172.850098,4236.200195,3974.796387,396124,MARUTI.NS,Maruthi
19-01-2016,4241,4244.950195,4165,4198.149902,3939.094727,499001,MARUTI.NS,Maruthi
20-01-2016,4169.850098,4189.950195,4028.5,4058.949951,3808.483887,679992,MARUTI.NS,Maruthi
21-01-2016,4084.949951,4084.949951,3870,3891.699951,3651.554932,1212801,MARUTI.NS,Maruthi
22-01-2016,3942.949951,4119.899902,3930.149902,4104.950195,3851.645752,1063413,MARUTI.NS,Maruthi
25-01-2016,4125.950195,4172,4073.899902,4081.350098,3829.501465,608634,MARUTI.NS,Maruthi
27-01-2016,4131,4179,4092,4111.950195,3858.213867,886550,MARUTI.NS,Maruthi
28-01-2016,4080,4139.899902,4031,4103.299805,3850.097168,1677354,MARUTI.NS,Maruthi
29-01-2016,3925,4124,3923,4095.850098,3843.107178,2147231,MARUTI.NS,Maruthi
01-02-2016,4100.899902,4119,3933.649902,3948.25,3704.615234,1904034,MARUTI.NS,Maruthi
02-02-2016,3952.600098,3985,3851.550049,3874.949951,3635.838135,902619,MARUTI.NS,Maruthi
03-02-2016,3870,3870,3784.649902,3828.350098,3592.114014,1101308,MARUTI.NS,Maruthi
04-02-2016,3864,3881.899902,3774,3794.649902,3560.493408,597800,MARUTI.NS,Maruthi
05-02-2016,3784.699951,3790,3693.300049,3723.399902,3493.640137,1245857,MARUTI.NS,Maruthi
08-02-2016,3749,3789,3715.050049,3732.550049,3502.225586,559505,MARUTI.NS,Maruthi
09-02-2016,3685,3689,3620,3657.100098,3431.430908,657011,MARUTI.NS,Maruthi
10-02-2016,3639.850098,3718,3600,3678.550049,3451.557373,795377,MARUTI.NS,Maruthi
11-02-2016,3651.100098,3664.300049,3518.5,3541.449951,3322.91748,1066224,MARUTI.NS,Maruthi
12-02-2016,3570,3588,3461,3549.649902,3330.611328,1211696,MARUTI.NS,Maruthi
15-02-2016,3605.949951,3724.899902,3604.399902,3711.25,3482.239746,1182286,MARUTI.NS,Maruthi
16-02-2016,3725.25,3748.949951,3651.199951,3705.199951,3476.562744,753873,MARUTI.NS,Maruthi
17-02-2016,3679.899902,3755,3661.5,3749.149902,3517.800781,652019,MARUTI.NS,Maruthi
18-02-2016,3781.25,3796.850098,3622.100098,3653.25,3427.818604,1243826,MARUTI.NS,Maruthi
19-02-2016,3640,3640,3559,3579.149902,3358.29126,718677,MARUTI.NS,Maruthi
22-02-2016,3539,3545,3491.550049,3520.800049,3303.541748,1291463,MARUTI.NS,Maruthi
23-02-2016,3530,3568.449951,3480,3487.399902,3272.202637,796836,MARUTI.NS,Maruthi
24-02-2016,3499.949951,3530,3480,3489.699951,3274.36084,605914,MARUTI.NS,Maruthi
25-02-2016,3509.649902,3510,3401,3414.149902,3203.4729,840542,MARUTI.NS,Maruthi
26-02-2016,3452,3459.100098,3375.100098,3409.199951,3198.828125,831491,MARUTI.NS,Maruthi
29-02-2016,3425,3434.949951,3193.25,3236.5,3036.7854,2218323,MARUTI.NS,Maruthi
01-03-2016,3200.899902,3510,3200.899902,3494.399902,3278.770752,1924803,MARUTI.NS,Maruthi
02-03-2016,3542.949951,3627.699951,3540.050049,3612.649902,3389.723877,1236996,MARUTI.NS,Maruthi
03-03-2016,3625.800049,3647,3578,3608.649902,3385.970947,742263,MARUTI.NS,Maruthi
04-03-2016,3619,3619,3526,3555.100098,3335.725342,610234,MARUTI.NS,Maruthi
08-03-2016,3552.949951,3598.949951,3450.600098,3462.649902,3248.97998,1100041,MARUTI.NS,Maruthi
09-03-2016,3454.850098,3600,3441.100098,3576.399902,3355.710693,752948,MARUTI.NS,Maruthi
10-03-2016,3600,3634.699951,3573.399902,3627.199951,3403.376221,1016572,MARUTI.NS,Maruthi
11-03-2016,3633.699951,3690,3616.050049,3641.199951,3416.512451,1002559,MARUTI.NS,Maruthi
14-03-2016,3660,3684,3627.050049,3648.149902,3423.032959,483295,MARUTI.NS,Maruthi
15-03-2016,3670,3679.899902,3615.5,3654.550049,3429.03833,688839,MARUTI.NS,Maruthi
16-03-2016,3650,3675,3637.5,3667.350098,3441.048828,459188,MARUTI.NS,Maruthi
17-03-2016,3686.350098,3750,3620,3635.449951,3411.117188,710449,MARUTI.NS,Maruthi
18-03-2016,3640,3649.699951,3557.050049,3621.399902,3397.933594,1073782,MARUTI.NS,Maruthi
21-03-2016,3630.100098,3678.800049,3605,3669.550049,3443.113037,474712,MARUTI.NS,Maruthi
22-03-2016,3669,3735.949951,3652,3699.550049,3471.261719,713115,MARUTI.NS,Maruthi
23-03-2016,3711.850098,3744,3666.449951,3736,3505.462402,586282,MARUTI.NS,Maruthi
28-03-2016,3759,3777.800049,3629.949951,3638.949951,3414.401123,743468,MARUTI.NS,Maruthi
29-03-2016,3649,3769,3645,3729.949951,3499.785645,686482,MARUTI.NS,Maruthi
30-03-2016,3745,3749.899902,3684,3727.449951,3497.439941,872340,MARUTI.NS,Maruthi
31-03-2016,3739.5,3748.75,3664,3716.300049,3486.977783,1223191,MARUTI.NS,Maruthi
01-04-2016,3700.449951,3764.949951,3682,3723.199951,3493.452148,769731,MARUTI.NS,Maruthi
04-04-2016,3735,3751.5,3676,3683.25,3455.967285,299849,MARUTI.NS,Maruthi
05-04-2016,3676,3696.899902,3536.5,3554.850098,3335.490723,826024,MARUTI.NS,Maruthi
06-04-2016,3568,3607.300049,3546,3573.050049,3352.567871,664480,MARUTI.NS,Maruthi
07-04-2016,3556.5,3556.5,3450,3471,3256.814697,1221608,MARUTI.NS,Maruthi
08-04-2016,3460,3474,3418.5,3430.649902,3218.954346,1631533,MARUTI.NS,Maruthi
11-04-2016,3437,3488,3423,3478.649902,3263.992676,970375,MARUTI.NS,Maruthi
12-04-2016,3470.199951,3609.850098,3465.050049,3573.699951,3353.17749,1404427,MARUTI.NS,Maruthi
13-04-2016,3613,3745.350098,3606.600098,3731.600098,3501.333984,1107727,MARUTI.NS,Maruthi
18-04-2016,3720.800049,3750,3680,3718.949951,3489.464355,999621,MARUTI.NS,Maruthi
20-04-2016,3724.350098,3724.350098,3651,3670.050049,3443.582275,1830988,MARUTI.NS,Maruthi
21-04-2016,3695,3737.25,3674,3705.300049,3476.657227,1928958,MARUTI.NS,Maruthi
22-04-2016,3703,3833,3680.100098,3816.050049,3580.572998,1165761,MARUTI.NS,Maruthi
25-04-2016,3806.100098,3842,3715.149902,3727.949951,3497.909424,838216,MARUTI.NS,Maruthi
26-04-2016,3704.050049,3894,3691.899902,3871.550049,3632.648193,2782566,MARUTI.NS,Maruthi
27-04-2016,3841.100098,3932.75,3830.25,3859.399902,3621.247559,1388262,MARUTI.NS,Maruthi
28-04-2016,3819,3854,3735.100098,3747.949951,3516.674805,1821236,MARUTI.NS,Maruthi
29-04-2016,3742,3820,3725,3794.649902,3560.493408,962848,MARUTI.NS,Maruthi
02-05-2016,3799.899902,3840,3751.600098,3830.850098,3594.459473,762337,MARUTI.NS,Maruthi
03-05-2016,3840.800049,3879,3795.699951,3819.949951,3584.231934,795697,MARUTI.NS,Maruthi
04-05-2016,3800,3844,3796.050049,3811.550049,3576.350586,557609,MARUTI.NS,Maruthi
05-05-2016,3825,3850,3802,3836.850098,3600.089111,485772,MARUTI.NS,Maruthi
06-05-2016,3829.949951,3835,3802,3818.949951,3583.293701,411877,MARUTI.NS,Maruthi
09-05-2016,3830,3878,3825,3846.5,3609.143555,771389,MARUTI.NS,Maruthi
10-05-2016,3850.5,3897.050049,3835.100098,3844.800049,3607.548828,1094666,MARUTI.NS,Maruthi
11-05-2016,3800,3898,3790,3890.050049,3650.006836,679706,MARUTI.NS,Maruthi
12-05-2016,3884.850098,3909.800049,3841.5,3854.199951,3616.368652,857976,MARUTI.NS,Maruthi
13-05-2016,3856,3877.899902,3828,3846.25,3608.90918,435056,MARUTI.NS,Maruthi
16-05-2016,3870,3895,3840,3881.600098,3642.078125,878812,MARUTI.NS,Maruthi
17-05-2016,3891.050049,3969,3886.25,3950.699951,3706.913574,865028,MARUTI.NS,Maruthi
18-05-2016,3928.800049,3939,3805.050049,3914.899902,3673.322998,1921044,MARUTI.NS,Maruthi
19-05-2016,3900,3940,3881,3926.600098,3684.301025,679821,MARUTI.NS,Maruthi
20-05-2016,3883.800049,3959,3881.100098,3944.949951,3701.518555,485214,MARUTI.NS,Maruthi
23-05-2016,3964,3968.300049,3900,3913.850098,3672.337891,348354,MARUTI.NS,Maruthi
24-05-2016,3913.800049,3937.949951,3893.149902,3924.199951,3682.048828,283533,MARUTI.NS,Maruthi
25-05-2016,3948,4072,3940,4060.949951,3810.361084,842663,MARUTI.NS,Maruthi
26-05-2016,4064,4125,4027.199951,4118,3863.890381,1074664,MARUTI.NS,Maruthi
27-05-2016,4114.700195,4162,4091.050049,4146.600098,3890.725586,880888,MARUTI.NS,Maruthi
30-05-2016,4132,4155.200195,4054,4071.75,3820.494141,555311,MARUTI.NS,Maruthi
31-05-2016,4060,4180,4055.050049,4161.600098,3904.800293,775477,MARUTI.NS,Maruthi
01-06-2016,4170.700195,4199.950195,4150,4165.350098,3908.318848,647041,MARUTI.NS,Maruthi
02-06-2016,4150,4194.950195,4124,4186.649902,3928.303711,411143,MARUTI.NS,Maruthi
03-06-2016,4192.149902,4235,4180,4217.950195,3957.673096,591630,MARUTI.NS,Maruthi
06-06-2016,4216,4217,4118,4142,3886.409668,443085,MARUTI.NS,Maruthi
07-06-2016,4175,4188.950195,4118,4135.649902,3880.451172,471388,MARUTI.NS,Maruthi
